user_id,posted,item_id,review,sentiment_score,item_name
TheJewsDidNineEleven,Posted June 25.,4000.0,ส์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์ส์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ัส์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ํ์ั์ํ์็์ํ์ั์ํ์๋์ํ์ั์ํ์่์ํ์ั์ํ์๋์ i hate this game end my suffering,-0.7783,Garry's Mod
RawwwwZz,"Posted December 31, 2012.",4000.0,really fun,0.5563,Garry's Mod
spankwankable,"Posted July 26, 2014.",4000.0,10/10 would play again,0.34,Garry's Mod
dfsjfasdjfasjfakpenisbreathds,"Posted July 5, 2013.",4000.0,This is an amazing game. You can do almost anything. There are no laws of physics and one of the greatest games to play when you just want to derp around. And 9 bucks should not be a problem when getting this game. If it is a problem GET A JOB ♥♥♥ LOL.,0.9481,Garry's Mod
manaff,"Posted June 30, 2014.",4000.0,The most funniest game EVER!,0.6352,Garry's Mod
WeBarePandaBears,"Posted April 18, 2015.",4000.0,This is  the Best Game the the nice people and the awesome builds you can make makes it perfect.There is only one downside the hackers and bullies even though they affect the game if you enjoy them it makes the game 10/10Thanks all the Steam workshop Creators you helped by making it awesomeTotal i give it is 10/10 Keep it up guys,0.9231,Garry's Mod
76561198044032335,"Posted February 14, 2015.",4000.0,loaded up the gameloaded up gm_constructkilled by world10/10,0.0,Garry's Mod
FaZeWeaver,"Posted July 22, 2015.",4000.0,MLG As ♥♥♥ Sandbox 10/10 - IGN,0.0,Garry's Mod
76561198089365649,Posted January 29.,4000.0,다 좋은데 말이야아프리카BJ 짓 한다고 지랄하지말자그리고 초딩새끼들이 유명BJ보고 이겜 처사서 이제 급식충들 게임이 되었다 내가 3년전에 이갬했을때는 급식충 게임이 아니라 정상적인 게임이였는데지금은 시발 완전히 급식충 냄새 풍기는 게임이 되었다서든이나 처해라 급식충 새끼들아 제발;;;,0.0,Garry's Mod
76561197971725163,"Posted October 23, 2015.",4000.0,THIS RULES,0.0,Garry's Mod
FUCKINGkike,Posted May 17.,4000.0,Cancer...I like it,0.3612,Garry's Mod
76561198033923352,"Posted July 16, 2015.",4000.0,It's a sandbox where programmers and designers make minigames.Simple things like these to start:Hide and SeekProp HuntTrouble in Terrorist Town (TTT)Then like a million more sh*t to try. Might as well throw your life at something.,0.1027,Garry's Mod
tomdownunder,"Posted February 20, 2014.",4000.0,AMAZING GAME!,0.6239,Garry's Mod
90s_cars,"Posted December 15, 2014.",4000.0,"went on dark rp server kid cop got angy when i was ""speeding"" so i throught the biggest obect i could find at him and got banned1000000000000/10 would through giant object at cop again",0.0,Garry's Mod
76561198095481393,"Posted March 17, 2014.",4000.0,"Awesome game, fun to play around in Singleplayer and messing with addons. Worth buying. ^_^",0.8934,Garry's Mod
76561198074702680,"Posted April 21, 2014.",4000.0,everyone should get this game it is awesome,0.6249,Garry's Mod
nu7,"Posted September 21, 2014.",4000.0,Garry's Mod is one of the best games I have. This game is very very addicting and fun to play. If you don't have get it NOW. All the gamemodes are very fun and a great game to play with friends.,0.9738,Garry's Mod
tharon1105,"Posted April 8, 2014.",4000.0,"Amazing, theres so much depth to it that you can NEVER EVER get bored of it. RECOMMENDED DEFINITELY!",0.8973,Garry's Mod
Welshy_01,Posted January 1.,4000.0,"Must try this game, enjoyed it heaps, I've had it for ages and never gets old as there are endless possibilities to what you can do, single player and multiplayer",0.5106,Garry's Mod
JagerIsAmazing,"Posted June 26, 2014.",4000.0,Kind of ruined my life 10/10 would play,-0.1779,Garry's Mod
winnieafg,"Posted December 5, 2013.",4000.0,เล่นกะเพื่อนๆอ่ะ หนุกนะ ขอบอก อิอิๆ,0.0,Garry's Mod
SuperExpertPlayer,"Posted December 8, 2015.",4000.0,OH BABY THIS GAME.THIS GAME IS SOOOOOOOOOOOOOOOO GOODLIKEBRUHBRUHBRUHBRUHI WASTED MY ENTIRE LIFE WITH DISAND I'M ADDICTEDI CAN'T STOP DOWNLOADING MODSSOMEONEhELP,-0.3617,Garry's Mod
76561198071835052,"Posted December 22, 2013.",730.0,Good Game get it NOW,0.4404,Counter-Strike: Global Offensive
Striker146,"Posted February 2, 2012.",4000.0,one of the best games ever get it :),0.802,Garry's Mod
76561198069470642,"Posted December 28, 2013.",4000.0,"I enjoy playing this game but i still cant seem to wrap my head around all the sandbox features and to be quite honest why could you be bothered? when you have ttt, prophunt, darkrp Overall a great game 9/10",0.902,Garry's Mod
TheWaterGod,"Posted November 1, 2014.",4000.0,my childhood......... will be remembered because of this game,0.0,Garry's Mod
76561198080881484,"Posted February 3, 2014.",4000.0,this game is great if you just want to ♥♥♥♥ around,0.6597,Garry's Mod
