genres,title,release_date,id
"['Casual', 'Indie']",Blindsight,2017-10-17,722380
['Action'],Marvel vs. Capcom: Infinite - Captain America Gladiator Costume,2017-10-17,721109
"['Action', 'Indie']",The Man in the Cape: Special Edition,2017-10-17,706480
['Action'],Marvel vs. Capcom: Infinite - Superior Iron Man Costume,2017-10-17,721110
['Action'],Marvel vs. Capcom: Infinite - Ultimate Thor Costume,2017-10-17,721111
['Action'],Marvel vs. Capcom: Infinite - Doctor Strange Illuminati Costume,2017-10-17,721112
['Action'],Marvel vs. Capcom: Infinite - Ultimate Hawkeye Costume,2017-10-17,721116
['Action'],Marvel vs. Capcom: Infinite - Ghost Rider Outlaw Costume,2017-10-17,721115
['Action'],Marvel vs. Capcom: Infinite - Dormammu Molten Costume,2017-10-17,721117
['Action'],Marvel vs. Capcom: Infinite - Ryu Wanderer Costume,2017-10-17,721131
['Action'],Marvel vs. Capcom: Infinite - Dante Nephilim Costume,2017-10-17,721132
['Action'],Marvel vs. Capcom: Infinite - Morrigan Night Warrior Costume,2017-10-17,721133
['Action'],Marvel vs. Capcom: Infinite - Firebrand Ultimate Costume,2017-10-17,721142
['Action'],Marvel vs. Capcom: Infinite - Chris Classic Costume,2017-10-17,721143
"['Free to Play', 'Indie', 'Strategy', 'Early Access']",Relik,2017-10-18,679400
"['Casual', 'Indie']",Invisibox,2017-10-18,620940
"['Action', 'Adventure', 'Simulation']",CAR THIEF SIMULATOR 2017,2017-10-18,726060
['Indie'],Tametsi,2017-10-18,709920
"['Action', 'Indie']",ICEBOX: Speedgunner,2017-10-18,577150
['Indie'],Campfire Cooking,2017-10-18,679500
['Action'],Think of the Children,2017-10-19,573600
"['Action', 'Adventure']",Spelunker Party!,2017-10-19,629860
['Casual'],Cats Make You Smarter!,2017-10-19,720670
"['Indie', 'Strategy']",Stars in Shadow: Legacies,2017-10-19,698280
"['Indie', 'Simulation', 'Strategy', 'Early Access']",Party Hard Tycoon,2017-10-19,513330
"['Action', 'Adventure', 'Indie', 'Strategy']",Star Control: Kessari Quadrant,1996-08-31,358930
"['Action', 'Adventure', 'Indie', 'Strategy']",Star Control: The Ur-Quan Masters,1992-11-17,358920
"['Simulation', 'Strategy']",Bomber Crew,2017-10-19,537800
"['Adventure', 'Casual']",Modern Tales: Age of Invention,2017-10-19,678970
"['Action', 'Free to Play']",Hide and Shriek,2016-10-25,480430
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']",Fidget Spinner Editor - Expansion Pack 2,2017-10-19,737860
['Action'],Hide and Shriek - Mask Pack,2017-10-19,729850
"['Action', 'Adventure', 'Casual', 'Indie']",The Final Specimen: Arrival - Soundtrack,2017-10-19,715540
['Indie'],JU,2017-10-19,684430
"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access']",Skirmish Line,2017-10-19,666820
"['Adventure', 'Strategy']",Marinatide,2017-10-19,566420
"['Casual', 'Indie', 'Simulation', 'Strategy']",Domino,2006-06-08,724580
"['Adventure', 'Casual', 'Indie', 'Simulation']",Sea Of Fatness: Save Humanity Together,2017-10-20,721740
"['Casual', 'Indie']",Dead Noir the Heart,2017-10-20,718920
"['Casual', 'Indie', 'Simulation']",5-in-1 Bundle Brain Trainings,2017-10-20,715710
"['Action', 'Indie', 'RPG', 'Strategy']",Steel Rain - Expeditions,2017-10-20,672800
"['Adventure', 'Indie', 'RPG']",Choice of Broadsides,2010-04-01,726460
"['Adventure', 'Casual', 'Indie']",In The Shadows,2017-10-20,470580
"['Casual', 'Free to Play', 'Indie', 'Simulation']",Doodle God Blitz - World of Magic DLC,2017-10-20,733880
"['Action', 'Adventure', 'Indie', 'Early Access']",PROJECT AZRIEL,2017-10-20,669700
"['Adventure', 'Indie', 'RPG', 'Strategy']",Get To Amkonius,2017-10-20,720160
"['Action', 'Indie']",Record Store Nightmare,2017-10-22,722400
"['Audio Production', 'Utilities']",ASMR Universe 2,2017-09-07,690280
"['Casual', 'Indie', 'Sports', 'Strategy', 'Early Access']",Chessia,2017-10-22,689270
"['Action', 'Free to Play', 'Simulation']",Tank Force,2017-10-23,604500
"['Action', 'Indie']",Trooper 1,2017-10-23,728710
"['Casual', 'Indie']",The Girl on the Train,2017-10-23,729330
"['Action', 'Adventure', 'Casual', 'Indie']",Glo,2017-10-23,711550
"['Action', 'Casual']",Rain of Pumpkins,2017-10-23,659160
"['Casual', 'Indie']",Cube Link,2017-10-23,681620
"['Action', 'Adventure', 'Indie']",Debris,2017-10-23,669660
"['Adventure', 'Indie']",GRIM - Mystery of Wasules,2017-10-24,714530
"['Action', 'Indie', 'Early Access']",PAWARUMI,2017-10-23,610410
['RPG'],Nights of Azure 2: Bride of the New Moon / よるのないくに２ ～新月の花嫁～,2017-10-24,636570
"['Action', 'Casual', 'Simulation', 'Strategy']",Trivia Vault: Video Game Trivia Deluxe,2017-10-24,730220
"['Adventure', 'Casual']",Darkness and Flame: Missing Memories,2017-10-24,646330
['Indie'],Viaerium,2017-10-24,728870
"['Indie', 'Simulation', 'Strategy']",The Escapists 2 - Wicked Ward,2017-10-24,716580
"['Adventure', 'Indie']",Indygo,2017-10-24,702600
"['Action', 'Indie']",Vibrant,2017-10-24,712430
"['Action', 'Indie']",Unit 4: Clash of Agents,2017-10-24,658670
"['Action', 'Indie']",Jet Buster,2017-10-24,618070
"['Action', 'Indie']",Ocean's Crabellum,2017-10-24,726330
"['Casual', 'Indie']",Trapped Within,2017-10-24,617230
['Racing'],Virtual Race Car Engineer 2018,2017-10-24,728150
"['Action', 'Casual', 'Indie']",Mad Age &amp; This Guy,2017-10-24,671650
"['Casual', 'Indie', 'Simulation', 'Sports', 'Early Access']",Ballistic Mini Golf,2017-10-24,725960
"['Adventure', 'Indie', 'RPG', 'Strategy', 'Early Access']",Xenomarine,2017-10-25,676830
"['Indie', 'Simulation', 'Strategy']",Galactic Civilizations III - Mech Parts Kit DLC,2017-10-24,513520
['Strategy'],Battlevoid: Sector Siege OST,2017-10-25,736800
['Indie'],Arcade Moonlander,2017-10-25,727020
"['Action', 'Adventure', 'Indie']",Nightmare Boy,2017-10-25,597860
['Strategy'],Battlevoid: Sector Siege,2017-10-25,716630
"['Action', 'Adventure', 'RPG']",Daemonsgate,1993-12-01,719300
"['Adventure', 'Casual', 'Indie']",AER Memories of Old Soundtrack,2017-10-25,699290
"['Indie', 'RPG']",Strangers of Power - Trancevania,2017-10-25,732190
"['Action', 'Adventure']",Prophecy I - The Viking Child,1991-07-01,719290
"['Simulation', 'Strategy']",King's Table - The Legend of Ragnarok,1993-12-01,719310
"['Action', 'Adventure', 'Casual', 'Indie']",Hentai - Jail DLC,2017-10-25,727650
"['Free to Play', 'Indie', 'Strategy', 'Early Access']",Grace of Zordan,2017-10-25,685420
"['Adventure', 'Indie']",Where Are My Friends? - Soundtrack,2017-10-25,737120
"['Adventure', 'Casual', 'Free to Play', 'Indie', 'RPG']",Towards The Pantheon: Escaping Eternity,2017-10-25,709450
"['Action', 'Indie', 'Sports']",Paddle Battle,2017-10-25,655630
"['Casual', 'Free to Play']",Scream Collector,2017-10-26,726390
['Simulation'],Train Simulator: Southern Pacific SD45T-2 Loco Add-On,2017-10-26,621923
"['Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Sports', 'Strategy']","Eat, Sleep, Bet, Repeat",2017-10-26,671840
"['Action', 'Casual', 'Indie']",Inflatality,2017-10-26,653080
"['Action', 'Strategy']",Total War: WARHAMMER II - Mortal Empires,2017-10-26,617810
"['Action', 'Free to Play', 'Indie']",Grimoire: Manastorm,2017-10-26,335430
"['Action', 'Casual', 'Indie', 'Simulation']",Soldier of Failure,2017-10-26,727390
['Simulation'],Flight Sim World: Moving Map Add-On,2017-10-26,630912
"['Action', 'Adventure', 'Casual', 'Indie']",Achievement Hunter: Urban 2,2017-10-26,704380
['Simulation'],Flight Sim World: View &amp; Slew Add-On,2017-10-26,630914
"['Adventure', 'Indie']",Power of The Void,2017-10-26,717400
"['Animation &amp; Modeling', 'Design &amp; Illustration']",Strata Spaces VR – Professional Edition Upgrade,2017-10-26,719000
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",Box Maze 2 - Halloween Skins Pack,2017-10-26,740630
"['Action', 'Casual', 'Indie']",Turtle: Voidrunner,2017-10-06,729180
"['Action', 'Casual', 'Indie']",In Game Adventure: — Original Soundtracks,2017-10-26,743810
"['Casual', 'Indie', 'Simulation', 'Sports']",Malzbie's Pinball Collection - The Garden Table,2017-10-27,729620
"['Casual', 'Indie', 'Simulation', 'Sports']",Malzbie's Pinball Collection - Carnival Table,2017-10-27,729600
['Indie'],Pizza Hunt! How to hunt pizza (And Not Die Doing It),2017-10-27,671540
"['Casual', 'Indie']",Secrets of Magic 2: Witches and Wizards,2017-10-27,713430
"['Indie', 'Massively Multiplayer']",OneScreen Wagons,2016-12-29,732110
['Casual'],The Ultimate Trivia Challenge,2017-10-27,716920
"['Adventure', 'Indie', 'Early Access']",YBit,2017-10-27,712660
"['Casual', 'Indie', 'Racing']",Food Hunter,2017-10-29,721970
['Indie'],Marble Run,2017-10-31,726720
"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",In the name of sin,2017-10-29,682510
['Indie'],Lost jumping frog,2017-10-30,733980
"['Indie', 'RPG']",Defenders of Tetsoidea RPG,2017-10-30,735110
"['RPG', 'Strategy']",Lost Dimension: Additional Map/Quest Bundle,2017-10-30,650231
"['RPG', 'Strategy']",Lost Dimension: Extra EN Bundle,2017-10-30,650233
"['RPG', 'Strategy']",Lost Dimension: Mind Limiter Bundle,2017-10-30,650235
"['RPG', 'Strategy']",Lost Dimension: Extra Gift-EXP Bundle,2017-10-30,650234
"['RPG', 'Strategy']",Lost Dimension: Extra EXP Bundle,2017-10-30,650232
"['RPG', 'Strategy']",Lost Dimension: Boost Bonus Set,2017-10-30,650236
"['RPG', 'Strategy']",Lost Dimension: Icon of Trust Bundle,2017-10-30,650237
"['Adventure', 'Casual', 'Indie', 'Strategy']",Epic PVP Castles,2017-10-31,727300
"['RPG', 'Strategy']",Lost Dimension: VP Bundle,2017-10-30,650238
"['RPG', 'Strategy']",Lost Dimension: Tranquilizer Bundle,2017-10-30,650239
"['Action', 'Adventure', 'Indie', 'RPG']",Void Memory,2017-10-30,727510
"['Action', 'Casual', 'Indie']",Goro 2,2017-10-27,732870
"['Adventure', 'Indie', 'RPG']","SUPER ARMY OF TENTACLES 3, XPACK II.V: Apocalypse Bunny Saves Christmas",2017-10-31,717260
['Indie'],Gold key,2017-10-31,736510
"['Action', 'Adventure', 'Indie']",Super Man Or Monster,2017-10-31,393220
"['Action', 'Casual', 'Indie']",Mover,2017-10-28,733250
"['Casual', 'Indie']",Love all you have left,2017-10-31,727140
['Simulation'],FSX: Steam Edition - Cessna® C185F Skywagon Add-On,2017-10-31,643688
"['Free to Play', 'Massively Multiplayer', 'RPG']",Tree of Savior - Master Blacksmith Pack,2017-10-31,716440
['Simulation'],FSX Steam Edition: Night Environment: Sweden Add-On,2017-10-31,643680
['Indie'],O'Fox Life,2017-10-31,719120
"['Casual', 'Strategy', 'Early Access']",Defense Clicker,2017-10-31,707590
"['Casual', 'Indie', 'Strategy']",Lines Halloween by Nestor Yavorskyy,2017-10-31,725000
"['Action', 'Indie']",Knight Terrors,2017-10-31,732770
"['Action', 'Casual', 'Indie', 'Early Access']",Cellz,2017-10-31,619620
['Adventure'],Attentat 1942,2017-10-31,676630
"['Action', 'Indie']",Fractus,2017-10-31,656280
"['Adventure', 'Indie', 'RPG']",Forever Home,2017-10-31,718200
"['Casual', 'Strategy']",Cottage Garden,2017-11-01,716090
"['Casual', 'Indie', 'Simulation', 'Early Access']",The Chemist,2017-11-03,716380
"['Casual', 'Free to Play']",JumpSky,2017-11-01,731910
"['Adventure', 'Indie']","Yago, the Coquerrestrial",2017-11-01,744390
"['Casual', 'Simulation']",Talk to Aya,2017-11-01,731930
"['Casual', 'Indie']",Gems,2008-11-21,732680
"['Action', 'Indie']",Enceladus,2017-11-01,710960
"['Casual', 'Indie', 'Simulation']",Protect your planet,2017-11-01,730280
"['Casual', 'Indie']",BANANO BROS.,2017-11-01,723820
"['Action', 'Indie']",Mulletman and the Molemen,2017-11-01,717170
"['Action', 'Racing', 'Simulation', 'Sports']",The Drone Racing League Simulator,2017-06-16,641780
"['Action', 'Casual', 'Indie']",Dyana Moto,2017-11-02,732670
"['Action', 'Casual', 'Indie']",Legendary Arcane,2017-11-01,673550
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",Dreadnought Sol,2017-11-02,722580
"['Casual', 'Indie', 'Racing', 'Sports', 'Early Access']",ThunderWheels,2017-11-02,296790
"['Adventure', 'Free to Play']",Path Out,2017-11-02,725980
"['Racing', 'Simulation', 'Sports']",FURIDASHI: Drift Cyber Sport,2017-11-02,658570
"['Free to Play', 'Massively Multiplayer', 'RPG']",Warspear Online,2017-11-02,326360
['Indie'],Space Leprechaun,2017-11-02,720630
"['Action', 'Free to Play', 'Strategy', 'Early Access']",Mini Guns,2017-11-02,649900
"['Action', 'Adventure', 'Indie']",Hallowed Encounter,2017-10-30,724900
['Strategy'],Mare Nostrvm,2017-11-02,726630
['Action'],Call of Duty®: WWII - Season Pass,2017-11-02,683100
['Action'],Call of Duty®: WWII,2017-11-02,476600
"['Adventure', 'Indie']",Steamburg,2017-11-02,723760
"['Action', 'Adventure', 'Casual', 'Indie']",Distant Space 2,2017-11-02,729460
"['Indie', 'RPG']",Ebony Spire: Heresy,2017-11-02,725040
"['Action', 'Adventure', 'Casual', 'Indie']",Tasty Planet,2017-11-02,687540
"['Action', 'Indie']",The Flesh God,2017-11-02,718960
"['Action', 'Casual', 'Free to Play', 'Indie']",Derpy Dinos,2017-11-01,718500
"['Action', 'Casual', 'Indie']",Degauss,2017-11-03,711870
"['Adventure', 'Casual', 'Indie', 'Simulation']",Save the Lamb,2017-11-03,738430
"['Action', 'Adventure', 'Indie']",Survivor of Eschewal,2017-11-05,738260
"['Action', 'Indie', 'Strategy']",CaveDuel,2017-11-03,706310
"['Action', 'Indie', 'Simulation']",Math Combat Challenge,2017-11-03,673870
"['Casual', 'Indie', 'Sports', 'Strategy']",More Than Just Chess,2017-11-03,729650
"['Casual', 'Free to Play', 'Indie']","Morgan lives in a Rocket House in VR - ""Tip Jar"" Costume Pack",2017-11-03,736550
"['Action', 'Casual', 'Indie']",Spark,2017-11-10,601130
"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",The King's Heroes - Official Guide,2017-11-03,741780
"['Casual', 'Indie']",Artifact Quest 2,2017-11-03,718080
"['Adventure', 'Casual', 'Indie', 'RPG']",Star Story: The Horizon Escape,2017-09-05,610310
"['Casual', 'Indie']",Woody Blox,2017-11-04,732550
"['Action', 'Indie', 'Sports', 'Strategy']",World War Party: Game Of Trump,2017-11-11,705410
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Software Training', 'Utilities', 'Web Publishing']",AppGameKit - Shader Pack,2017-11-06,710830
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",Turtle Quest,2017-11-06,732800
"['Action', 'Casual', 'Indie']",Bouncy Bob - Soundtrack,2017-11-02,739160
"['Adventure', 'Casual']",Witch Hunters: Full Moon Ceremony Collector's Edition,2017-11-06,729950
"['Indie', 'Strategy']",One More Night: BiO Clinic,2017-11-25,735650
"['Casual', 'Indie']",illie,2017-11-06,740570
"['Action', 'Indie']",Bit Bullet,2017-11-06,726260
"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Sports', 'Strategy']",Klondike Solitaire Kings - Money Cat,2017-11-03,748280
"['Indie', 'Early Access']",Critters - Cute Cubs in a Cruel World,2017-11-06,717280
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Oda (Character for Occult preRaise),2017-11-06,741283
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Kiona (Character for Occult preRaise),2017-11-06,741284
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Kabot (Character for Occult preRaise),2017-11-06,741311
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Birch (Character for Occult preRaise),2017-11-06,741310
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Zorad (Character for Occult preRaise),2017-11-06,741312
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Spencer (Character for Occult preRaise),2017-11-06,741314
['Adventure'],Red Comrades 3: Return of Alaska. Reloaded,2017-11-07,546220
"['Simulation', 'Strategy']",Command LIVE - Black Gold Blitz,2017-11-07,729630
"['Action', 'Casual', 'Indie', 'Simulation']",Chopper: Attack helicopters - Rencounter,2017-11-07,715780
"['Adventure', 'Casual', 'Indie']",Dream Hills: Captured Magic,2017-10-20,657070
"['Action', 'Adventure']",Sonic Forces,2017-11-07,637100
"['Action', 'Indie', 'Sports']",Way of Redemption,2017-11-07,498740
"['Adventure', 'Casual', 'Indie']",Cutie Paws,2017-11-07,733940
['Action'],Wolfenstein II: The Freedom Chronicles - Season Pass,2017-11-07,650410
['Action'],Senko no Ronde 2 - Rounder Virtual On,2017-11-07,698226
['Action'],Senko no Ronde 2 - Rounder Valken,2017-11-07,698225
"['Action', 'Adventure', 'Indie']",Lone Vessel,2017-11-07,687420
"['Adventure', 'Indie', 'RPG']",Forever Home Soundtrack,2017-11-07,749190
"['Action', 'Indie', 'RPG']",Hand of Fate 2 Soundtrack,2017-11-07,748680
"['Action', 'Casual', 'Indie', 'Massively Multiplayer']",Starblast,2017-11-08,673260
"['Free to Play', 'Indie', 'RPG']",Team Four Star RPG,2017-11-08,712390
"['Action', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']","Microcosmum: survival of cells - Campaign ""Aliens""",2017-11-07,736450
"['Action', 'Free to Play']",Battlerite,2017-11-08,504370
"['Action', 'Simulation', 'Sports']",AWS Argentina Wingshooting Simulator,2017-11-08,718410
"['Adventure', 'Casual', 'Simulation']","Little Busters! - Theme Song Single ""Little Busters!""",2017-11-08,744740
"['Adventure', 'Indie', 'RPG', 'Strategy']",Rage Quest,2017-11-08,709290
"['Casual', 'Indie']",Happy Neighbors,2017-11-08,729980
"['Casual', 'Indie']",Zombie Pop,2017-11-08,739350
"['Action', 'Indie']",Boot Hill Blaster,2014-10-28,743660
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Software Training', 'Utilities', 'Web Publishing']",The Official AppGameKit Tutorial Guide Vol 2,2017-11-09,744150
['Adventure'],Syberia 3 - An Automaton with a plan,2017-11-09,673500
['Strategy'],"Warhammer 40,000: Sanctus Reach - Sons of Cadia",2017-11-09,716660
"['Action', 'Indie']",Sector 177,2017-11-09,741720
"['Design &amp; Illustration', 'Utilities', 'Web Publishing']",RPG Maker MV - Wonderland Music Pack,2017-10-27,703461
"['Action', 'Casual', 'Indie', 'Racing']",Low Desert Punk Original Soundtrack,2017-11-09,750300
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Wonderland Music Pack,2017-11-09,703471
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker MV - Cinematic Drums,2017-11-09,703460
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Cinematic Drums,2017-11-09,703470
"['Simulation', 'Sports']",Football Manager Touch 2018 - Son Generated,2017-11-09,711742
"['Simulation', 'Sports']",Football Manager 2018 - In-Game Editor,2017-11-09,711730
"['Simulation', 'Sports']",Football Manager Touch 2018 - Starting from the Bottom Challenge,2017-11-09,711744
"['Action', 'Indie']",MC Lars 2: Brotherhood,2017-11-09,737470
"['Adventure', 'Indie', 'Early Access']",Inner Mazes - Souls Guides,2017-11-09,726820
"['Indie', 'Simulation']",ШП TORRENT + ШП 9.5,2017-11-09,749590
"['Simulation', 'Sports']",Football Manager Touch 2018 - Unlimited Scouting,2017-11-09,711743
"['Adventure', 'Casual', 'Indie']",Tricolour Lovestory OST,2017-11-09,734400
"['Action', 'Massively Multiplayer', 'RPG', 'Strategy']",Clash of Robots,2017-11-09,651560
"['Adventure', 'Indie', 'RPG']",Willy-Nilly Knight,2017-11-10,610500
"['Adventure', 'Indie', 'RPG']",Willy-Nilly Knight - Collector's Expansion Pack,2017-11-10,639940
"['Action', 'Indie']",Turf Wars,2017-11-10,713760
"['Action', 'Indie']",Sword Bros,2017-11-10,680990
"['Adventure', 'Casual', 'Indie', 'Strategy']",Lost in the tomb,2017-11-10,732070
['Strategy'],Onimod Land,2017-11-10,633660
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Software Training', 'Utilities']",S2ENGINE HD - Building Generator,2017-11-10,747520
"['Action', 'Adventure', 'Indie']",Redium,2017-11-10,667420
"['Action', 'Casual', 'Indie']",SPACE ASTEROID SHOOTER 🌀 RETRO ACHIEVEMENT ODYSSEY,2017-11-10,699460
"['Action', 'Adventure', 'Indie']",Zombie Waiting,2017-11-10,680550
"['Adventure', 'Casual', 'Indie']",Lava Rolling Kid,2017-11-11,708250
"['Casual', 'Indie']",Next,2017-11-11,728440
